ANode,BNode,LinkID
60641,61290,60641_61290
60641,60742,60641_60742
60642,60456,60642_60456
60642,61553,60642_61553
60643,60733,60643_60733
60643,61716,60643_61716
60644,60677,60644_60677
60644,61716,60644_61716
60645,60862,60645_60862
60645,60567,60645_60567
60646,60476,60646_60476
60646,60475,60646_60475
60647,60540,60647_60540
60647,37285,60647_37285
60648,50756,60648_50756
60648,61220,60648_61220
60648,61713,60648_61713
60648,61325,60648_61325
60649,60739,60649_60739
60649,60687,60649_60687
60650,60687,60650_60687
60650,60534,60650_60534
60651,60728,60651_60728
60651,60744,60651_60744
60652,60698,60652_60698
60652,60541,60652_60541
60652,60661,60652_60661
60653,60522,60653_60522
60653,60698,60653_60698
60654,61538,60654_61538
60654,61543,60654_61543
60655,60509,60655_60509
60655,34733,60655_34733
60656,61539,60656_61539
60656,60726,60656_60726
60657,35538,60657_35538
60657,60722,60657_60722
60658,60661,60658_60661
60658,60518,60658_60518
60659,60719,60659_60719
60659,61762,60659_61762
60660,60542,60660_60542
60660,60455,60660_60455
60661,60652,60661_60652
60661,60658,60661_60658
60662,60523,60662_60523
60662,61711,60662_61711
60663,60517,60663_60517
60663,61779,60663_61779
60664,60489,60664_60489
60664,60490,60664_60490
60665,60717,60665_60717
60665,60525,60665_60525
60665,61300,60665_61300
60666,60447,60666_60447
60666,60419,60666_60419
60666,36990,60666_36990
60667,60478,60667_60478
60667,61108,60667_61108
60667,60705,60667_60705
60668,60564,60668_60564
60668,60680,60668_60680
60668,61294,60668_61294
60669,60493,60669_60493
60669,60865,60669_60865
60669,61540,60669_61540
60670,60528,60670_60528
60670,60719,60670_60719
60671,60672,60671_60672
60671,60459,60671_60459
60672,60673,60672_60673
60672,60671,60672_60671
60673,60718,60673_60718
60673,60672,60673_60672
60674,60901,60674_60901
60674,60909,60674_60909
60674,60928,60674_60928
60675,60547,60675_60547
60675,60373,60675_60373
60676,60110,60676_60110
60676,60677,60676_60677
60677,60676,60677_60676
60677,60644,60677_60644
60678,61498,60678_61498
60678,60617,60678_60617
60679,60521,60679_60521
60679,61105,60679_61105
60679,60498,60679_60498
60680,60668,60680_60668
60680,60460,60680_60460
60681,60949,60681_60949
60681,61717,60681_61717
60681,60480,60681_60480
60682,60490,60682_60490
60682,60512,60682_60512
60683,60168,60683_60168
60683,60536,60683_60536
60684,61710,60684_61710
60684,60686,60684_60686
60685,60452,60685_60452
60685,61057,60685_61057
60685,61058,60685_61058
60686,60499,60686_60499
60686,60684,60686_60684
60687,60649,60687_60649
60687,60650,60687_60650
60688,60690,60688_60690
60688,61546,60688_61546
60689,60467,60689_60467
60689,60083,60689_60083
60689,60099,60689_60099
60689,61280,60689_61280
60690,61198,60690_61198
60690,61042,60690_61042
60690,60688,60690_60688
60691,61573,60691_61573
60691,60478,60691_60478
60691,61541,60691_61541
60692,61541,60692_61541
60692,61723,60692_61723
60692,60375,60692_60375
60693,61107,60693_61107
60693,60486,60693_60486
60694,50620,60694_50620
60694,60641,60694_60641
60695,60474,60695_60474
60695,61594,60695_61594
60695,60504,60695_60504
60696,61199,60696_61199
60696,60504,60696_60504
60696,60503,60696_60503
60696,61757,60696_61757
60697,60699,60697_60699
60697,60264,60697_60264
60698,60477,60698_60477
60698,60653,60698_60653
60698,60652,60698_60652
60699,60541,60699_60541
60699,60697,60699_60697
60700,60510,60700_60510
60700,61310,60700_61310
60701,61551,60701_61551
60701,60471,60701_60471
60702,60560,60702_60560
60702,61542,60702_61542
60703,60720,60703_60720
60703,60531,60703_60531
60704,61776,60704_61776
60704,61310,60704_61310
60705,60667,60705_60667
60705,60715,60705_60715
60706,61543,60706_61543
60706,60522,60706_60522
60707,51041,60707_51041
60707,60443,60707_60443
60708,60950,60708_60950
60708,60480,60708_60480
60708,60709,60708_60709
60709,60708,60709_60708
60709,61544,60709_61544
60710,60605,60710_60605
60710,34746,60710_34746
60711,60731,60711_60731
60711,61545,60711_61545
60712,61546,60712_61546
60712,60483,60712_60483
60713,60635,60713_60635
60713,61554,60713_61554
60714,60448,60714_60448
60714,60485,60714_60485
60715,61081,60715_61081
60715,60705,60715_60705
60715,60736,60715_60736
60716,61011,60716_61011
60716,61042,60716_61042
60717,60511,60717_60511
60717,61016,60717_61016
60717,60665,60717_60665
60718,61547,60718_61547
60718,60673,60718_60673
60719,60670,60719_60670
60719,60659,60719_60659
60720,60703,60720_60703
60720,60253,60720_60253
60721,60172,60721_60172
60721,60560,60721_60560
60722,60657,60722_60657
60722,60462,60722_60462
60723,60481,60723_60481
60723,61190,60723_61190
60723,60570,60723_60570
60724,61762,60724_61762
60724,60729,60724_60729
60724,61548,60724_61548
60725,60479,60725_60479
60725,60514,60725_60514
60726,60656,60726_60656
60726,60445,60726_60445
60726,39368,60726_39368
60727,61549,60727_61549
60727,60457,60727_60457
60728,60730,60728_60730
60728,60651,60728_60651
60729,60724,60729_60724
60729,60463,60729_60463
60730,60094,60730_60094
60730,60728,60730_60728
60731,60453,60731_60453
60731,60711,60731_60711
60732,60460,60732_60460
60732,60456,60732_60456
60733,60643,60733_60643
60733,60524,60733_60524
60734,42217,60734_42217
60734,60735,60734_60735
60735,60734,60735_60734
60735,61614,60735_61614
60735,61550,60735_61550
60736,60715,60736_60715
60736,61551,60736_61551
60737,61544,60737_61544
60737,35911,60737_35911
60738,61552,60738_61552
60738,60389,60738_60389
60739,39149,60739_39149
60739,60496,60739_60496
60739,60649,60739_60649
60740,60533,60740_60533
60740,60454,60740_60454
60741,60473,60741_60473
60741,60450,60741_60450
60742,60641,60742_60641
60742,61370,60742_61370
60743,60468,60743_60468
60743,60635,60743_60635
60744,60651,60744_60651
60744,61717,60744_61717
60745,61553,60745_61553
60745,60547,60745_60547
60746,61528,60746_61528
60746,60376,60746_60376
60747,60553,60747_60553
60748,60410,60748_60410
60748,60414,60748_60414
60748,61169,60748_61169
60749,60500,60749_60500
60749,60035,60749_60035
60749,60015,60749_60015
60750,60190,60750_60190
60751,61518,60751_61518
60751,60887,60751_60887
60752,60857,60752_60857
60752,61416,60752_61416
60752,60042,60752_60042
60753,60799,60753_60799
60753,60754,60753_60754
60754,60753,60754_60753
60754,60851,60754_60851
60755,61571,60755_61571
60755,60310,60755_60310
60756,61481,60756_61481
60756,61132,60756_61132
60757,60791,60757_60791
60757,60804,60757_60804
60758,61048,60758_61048
60758,61509,60758_61509
60758,60810,60758_60810
60759,60936,60759_60936
60759,60908,60759_60908
60760,61029,60760_61029
60760,60761,60760_60761
60760,61149,60760_61149
60761,61421,60761_61421
60761,60760,60761_60760
60762,61271,60762_61271
60762,60775,60762_60775
60762,60772,60762_60772
60763,61161,60763_61161
60763,61437,60763_61437
60763,61436,60763_61436
60764,61158,60764_61158
60764,60771,60764_60771
60765,61611,60765_61611
60765,61151,60765_61151
60766,60778,60766_60778
60766,61729,60766_61729
60766,61146,60766_61146
60767,60175,60767_60175
60767,61167,60767_61167
60768,61157,60768_61157
60768,60359,60768_60359
60769,60984,60769_60984
60769,60782,60769_60782
60770,60779,60770_60779
60770,61335,60770_61335
60771,61610,60771_61610
60771,60764,60771_60764
60771,61141,60771_61141
60772,60762,60772_60762
60772,61147,60772_61147
60773,61147,60773_61147
60773,60776,60773_60776
60774,61522,60774_61522
60775,61149,60775_61149
60775,60762,60775_60762
60776,60836,60776_60836
60776,60773,60776_60773
60776,61142,60776_61142
60777,60765,60777_60765
60777,61611,60777_61611
60778,60403,60778_60403
60778,60766,60778_60766
60779,60298,60779_60298
60779,61141,60779_61141
60779,60770,60779_60770
60779,61162,60779_61162
60780,61143,60780_61143
60780,61152,60780_61152
60781,60843,60781_60843
60781,61137,60781_61137
60782,60769,60782_60769
60782,61718,60782_61718
60782,61227,60782_61227
60783,61132,60783_61132
60783,61333,60783_61333
60783,60915,60783_60915
60784,61035,60784_61035
60784,60793,60784_60793
60785,60797,60785_60797
60785,60983,60785_60983
60786,61094,60786_61094
60786,60259,60786_60259
60787,60831,60787_60831
60787,61149,60787_61149
60788,60978,60788_60978
60788,60969,60788_60969
60789,61119,60789_61119
60789,61638,60789_61638
60790,60807,60790_60807
60790,61100,60790_61100
60791,60796,60791_60796
60791,60757,60791_60757
60792,61052,60792_61052
60792,60912,60792_60912
60793,60818,60793_60818
60793,60824,60793_60824
60793,60784,60793_60784
60794,60986,60794_60986
60794,60891,60794_60891
60794,60823,60794_60823
60795,60905,60795_60905
60795,60819,60795_60819
60796,61760,60796_61760
60796,60791,60796_60791
60797,60785,60797_60785
60797,61576,60797_61576
60797,60987,60797_60987
60798,60877,60798_60877
60798,61764,60798_61764
60799,61095,60799_61095
60799,60850,60799_60850
60799,60753,60799_60753
60800,61557,60800_61557
60800,61053,60800_61053
60801,60855,60801_60855
60801,50599,60801_50599
60802,60803,60802_60803
60802,61093,60802_61093
60803,60998,60803_60998
60803,60802,60803_60802
60804,60757,60804_60757
60804,61099,60804_61099
60805,61053,60805_61053
60805,60914,60805_60914
60806,61094,60806_61094
60806,61070,60806_61070
60806,60866,60806_60866
60807,60268,60807_60268
60807,60790,60807_60790
60808,60935,60808_60935
60808,60881,60808_60881
60809,60936,60809_60936
60809,61666,60809_61666
60810,60758,60810_60758
60810,60908,60810_60908
60810,60853,60810_60853
60811,61082,60811_61082
60811,60789,60811_60789
60812,61092,60812_61092
60812,61523,60812_61523
60813,60876,60813_60876
60813,60074,60813_60074
60813,60030,60813_60030
60814,61623,60814_61623
60814,60018,60814_60018
60815,60923,60815_60923
60815,61473,60815_61473
60815,61669,60815_61669
60816,60915,60816_60915
60816,61340,60816_61340
60816,60830,60816_60830
60817,60839,60817_60839
60817,61511,60817_61511
60817,61736,60817_61736
60818,60851,60818_60851
60818,60793,60818_60793
60819,60795,60819_60795
60819,60926,60819_60926
60820,60941,60820_60941
60820,60394,60820_60394
60821,61130,60821_61130
60821,61017,60821_61017
60821,60901,60821_60901
60822,61210,60822_61210
60822,60948,60822_60948
60822,61049,60822_61049
60823,60794,60823_60794
60823,60028,60823_60028
60824,60793,60824_60793
60824,61003,60824_61003
60825,61429,60825_61429
60825,60022,60825_60022
60826,61109,60826_61109
60826,61110,60826_61110
60827,60829,60827_60829
60827,61682,60827_61682
60828,60953,60828_60953
60828,60512,60828_60512
60829,60953,60829_60953
60829,60827,60829_60827
60830,60816,60830_60816
60830,61129,60830_61129
60831,60888,60831_60888
60831,60787,60831_60787
60831,61078,60831_61078
60832,60874,60832_60874
60832,61089,60832_61089
60833,60972,60833_60972
60833,60991,60833_60991
60834,61039,60834_61039
60834,61318,60834_61318
60834,60958,60834_60958
60835,60973,60835_60973
60835,61131,60835_61131
60835,60974,60835_60974
60836,61089,60836_61089
60836,60776,60836_60776
60837,60991,60837_60991
60837,60558,60837_60558
60838,61096,60838_61096
60838,61054,60838_61054
60839,61521,60839_61521
60839,60817,60839_60817
60840,60845,60840_60845
60841,61098,60841_61098
60841,60894,60841_60894
60841,61556,60841_61556
60842,61719,60842_61719
60842,61077,60842_61077
60843,61155,60843_61155
60843,61090,60843_61090
60843,60781,60843_60781
60844,61758,60844_61758
60844,50058,60844_50058
60845,60840,60845_60840
60845,61008,60845_61008
60846,61772,60846_61772
60846,61719,60846_61719
60846,61074,60846_61074
60847,61771,60847_61771
60847,61120,60847_61120
60848,61767,60848_61767
60848,60849,60848_60849
60848,43535,60848_43535
60849,60848,60849_60848
60849,61114,60849_61114
60850,60799,60850_60799
60850,60980,60850_60980
60851,60926,60851_60926
60851,60754,60851_60754
60851,60818,60851_60818
60852,61721,60852_61721
60852,60893,60852_60893
60853,60810,60853_60810
60853,61720,60853_61720
60854,60870,60854_60870
60854,60856,60854_60856
60855,61011,60855_61011
60855,60801,60855_60801
60856,60854,60856_60854
60856,61365,60856_61365
60856,61127,60856_61127
60857,61368,60857_61368
60857,60752,60857_60752
60857,61106,60857_61106
60858,61375,60858_61375
60858,42339,60858_42339
60858,61241,60858_61241
60858,61557,60858_61557
60859,60861,60859_60861
60859,60914,60859_60914
60859,60898,60859_60898
60860,60898,60860_60898
60860,60938,60860_60938
60861,60910,60861_60910
60861,60859,60861_60859
60861,61036,60861_61036
60862,60645,60862_60645
60862,60373,60862_60373
60862,38002,60862_38002
60863,61044,60863_61044
60863,61102,60863_61102
60864,61027,60864_61027
60864,61028,60864_61028
60865,60669,60865_60669
60865,61045,60865_61045
60865,61378,60865_61378
60866,60806,60866_60806
60866,61076,60866_61076
60867,61125,60867_61125
60867,61124,60867_61124
60867,60959,60867_60959
60868,60536,60868_60536
60868,61681,60868_61681
60869,61577,60869_61577
60869,61062,60869_61062
60869,61111,60869_61111
60870,60872,60870_60872
60870,60854,60870_60854
60871,60918,60871_60918
60871,60005,60871_60005
60872,61110,60872_61110
60872,60870,60872_60870
60873,61019,60873_61019
60873,61020,60873_61020
60874,61078,60874_61078
60874,60997,60874_60997
60874,60832,60874_60832
60875,61085,60875_61085
60875,60900,60875_60900
60876,61077,60876_61077
60876,60813,60876_60813
60877,60005,60877_60005
60877,60798,60877_60798
60878,61764,60878_61764
60878,61758,60878_61758
60879,61585,60879_61585
60879,61012,60879_61012
60880,61019,60880_61019
60880,61024,60880_61024
60881,60808,60881_60808
60881,61098,60881_61098
60882,60955,60882_60955
60882,61123,60882_61123
60882,60913,60882_60913
60883,60913,60883_60913
60883,60630,60883_60630
60884,60954,60884_60954
60884,60886,60884_60886
60885,61084,60885_61084
60885,61052,60885_61052
60886,60884,60886_60884
60886,60425,60886_60425
60887,60751,60887_60751
60887,61095,60887_61095
60888,60965,60888_60965
60888,60831,60888_60831
60889,60899,60889_60899
60889,61161,60889_61161
60890,60968,60890_60968
60890,61559,60890_61559
60890,61277,60890_61277
60891,60794,60891_60794
60891,60981,60891_60981
60892,60942,60892_60942
60892,50751,60892_50751
60893,60852,60893_60852
60893,61065,60893_61065
60894,61073,60894_61073
60894,60841,60894_60841
60895,61111,60895_61111
60895,60896,60895_60896
60896,60895,60896_60895
60896,61066,60896_61066
60897,60982,60897_60982
60897,60298,60897_60298
60898,60859,60898_60859
60898,60860,60898_60860
60899,60889,60899_60889
60899,60990,60899_60990
60900,60875,60900_60875
60900,50577,60900_50577
60901,60821,60901_60821
60901,60674,60901_60674
60902,61418,60902_61418
60903,61126,60903_61126
60903,60906,60903_60906
60904,37894,60904_37894
60904,61069,60904_61069
60905,61560,60905_61560
60905,60795,60905_60795
60906,60903,60906_60903
60906,61039,60906_61039
60907,61103,60907_61103
60907,61721,60907_61721
60908,60810,60908_60810
60908,60759,60908_60759
60909,60674,60909_60674
60909,60521,60909_60521
60909,61561,60909_61561
60910,61087,60910_61087
60910,60861,60910_60861
60911,60912,60911_60912
60911,61122,60911_61122
60912,60792,60912_60792
60912,60911,60912_60911
60913,60882,60913_60882
60913,60883,60913_60883
60914,60805,60914_60805
60914,60859,60914_60859
60915,60783,60915_60783
60915,60816,60915_60816
60916,60971,60916_60971
60916,60407,60916_60407
60917,60307,60917_60307
60917,60935,60917_60935
60918,61562,60918_61562
60918,60871,60918_60871
60919,61639,60919_61639
60919,61164,60919_61164
60920,61504,60920_61504
60920,60930,60920_60930
60921,61563,60921_61563
60922,61520,60922_61520
60922,60921,60922_60921
